epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.3205300283896955,0.66354,0.8621,0.8525433307427143
2,0.37442788161585094,0.89296,0.9086,1.2551810805361638
3,0.2695339012729085,0.92242,0.931,1.165052673091939
4,0.19660381651947947,0.94338,0.9451,1.0523036489175979
5,0.14098808552850695,0.95878,0.9589,0.9632024198538834
6,0.10551697018977893,0.96858,0.9624,0.9020852641081764
7,0.08344206282966639,0.97544,0.9646,0.8503510392750633
8,0.06747765483303696,0.97956,0.9676,0.7999578637037907
9,0.0550033749846975,0.98386,0.9705,0.7471783017464455
10,0.045562289319063067,0.98642,0.9724,0.7144027304541555
11,0.03869709033978141,0.98828,0.9747,0.6910028884591148
12,0.030981377186075024,0.99126,0.9745,0.6160333645720976
13,0.02575631452205679,0.9927,0.9735,0.5671870549479752
14,0.022680565218954486,0.99356,0.9756,0.5457137304360783
15,0.01728168832722639,0.99586,0.9761,0.4699356941749728
16,0.01404966158441642,0.99672,0.9762,0.41446708283113914
17,0.011201337118946608,0.99784,0.9754,0.3621138312004624
18,0.009355893958901244,0.99854,0.9769,0.3223297297096573
19,0.006913316289271565,0.99924,0.9759,0.2505407012019048
20,0.005668439676754696,0.99942,0.9757,0.21670510806163848
21,0.004594717542790478,0.99968,0.976,0.1822632438214222
22,0.0038268295799527476,0.99978,0.9764,0.15376502170269107
23,0.0031715487615112154,0.9999,0.9764,0.13094051954405064
24,0.002853693385565825,0.9999,0.9765,0.12098935851356808
25,0.0024347994210640067,0.99996,0.977,0.10621311750619256
26,0.0021479589457604606,0.99992,0.977,0.09363953651144608
27,0.001895357709954647,0.99996,0.9768,0.08531597868631828
28,0.0016825646297224468,0.99998,0.9771,0.07586743745070779
29,0.0015194068821348802,0.99998,0.9768,0.07071368891934526
30,0.0014081269792998862,1.0,0.9768,0.06629653966720632
