epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,0.5713654685803615,0.84148,0.9209,1.1605136040826203
2,0.20613595059670298,0.93988,0.9455,1.0199601807448468
3,0.1413804395624515,0.95896,0.9598,0.9239871705969293
4,0.10640015480730235,0.96894,0.962,0.8724735402607173
5,0.0827388055592804,0.97628,0.9659,0.8262443837208635
6,0.06875022681599097,0.97966,0.9664,0.7964729694912495
7,0.056225302516628065,0.98354,0.9709,0.7523429427021546
8,0.046734473876455025,0.98634,0.9718,0.7109809973870448
9,0.03861357188810978,0.98882,0.9711,0.6577816429335225
10,0.032202709310502294,0.99106,0.9735,0.6179574632706708
11,0.02652510886376514,0.99304,0.9748,0.5770355773664696
12,0.021836087588280977,0.99458,0.9747,0.5216824363577517
13,0.018078527967397916,0.99548,0.976,0.47185774594349084
14,0.01516007766877289,0.99654,0.9744,0.43302952214417384
15,0.012567044746460003,0.99734,0.9759,0.3934314789873538
16,0.010544849607079406,0.99812,0.9757,0.34865853352085346
17,0.007855215669540326,0.99884,0.9752,0.2830355564907141
18,0.006527894220589285,0.99928,0.9769,0.2400253078926658
19,0.005345892537136019,0.99938,0.9759,0.21326452980381036
20,0.004287198033497777,0.99968,0.9759,0.1772220973524825
21,0.003585309661833136,0.99972,0.9768,0.1482079934431197
22,0.00304782396672047,0.9999,0.9765,0.13665161162613332
23,0.0024981207807798144,0.9999,0.9763,0.11144217006277478
24,0.0022404840876701286,0.99994,0.9764,0.10262078728206525
25,0.0019083849929907011,0.99998,0.977,0.08737201628611745
26,0.0016982509634703013,1.0,0.9763,0.07883592328135562
27,0.0015706814480168745,1.0,0.9768,0.07536901881616324
28,0.0014646167964785439,0.99998,0.9772,0.07006022649123378
29,0.0013081551899089474,1.0,0.9771,0.06255024476705319
30,0.0012384099088015381,0.99998,0.9768,0.06003823080192813
