epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.5544141849593434,0.49918,0.6658,0.9822960930876983
2,0.6695287340818463,0.7599,0.8144,1.9081363704726146
3,0.49851497944892215,0.82392,0.8251,1.8789939858334177
4,0.4391614502805578,0.84462,0.8485,1.6444181021727604
5,0.39563315588495007,0.85684,0.8641,1.5057775677808427
6,0.36422629751588986,0.86762,0.8711,1.4347647936730374
7,0.33975048321287343,0.87572,0.8747,1.3945827424299049
8,0.32209871718874367,0.88164,0.875,1.384237982984744
9,0.3094507841884023,0.88562,0.8812,1.3928932634960414
10,0.29468261224725056,0.89162,0.874,1.3498697386208234
11,0.2856592956711264,0.89426,0.884,1.3696833649310913
12,0.2740209860836758,0.89882,0.882,1.3544588719523805
13,0.2662014487625845,0.90052,0.881,1.3793875475181796
14,0.25729657437585657,0.9035,0.8783,1.362221749625684
15,0.24829583221574877,0.90746,0.8833,1.3592958727485773
16,0.2409288435459823,0.90944,0.8865,1.3604527789543364
17,0.23415469704076763,0.91226,0.88,1.383395563490205
18,0.22774549616057702,0.91494,0.8809,1.3830609651127068
19,0.22408863996415188,0.91514,0.8834,1.3988208357082652
20,0.21598390202559625,0.91816,0.8866,1.3773410286401273
21,0.209481175931747,0.91996,0.8912,1.3853906204609874
22,0.2042580069426228,0.92382,0.8954,1.3753519588267697
23,0.20055130196501836,0.92552,0.8886,1.3885080550882496
24,0.19503199899107065,0.92684,0.8914,1.393609750875006
25,0.18885768465983593,0.92908,0.8838,1.387428196560596
26,0.18668962972681694,0.92868,0.8906,1.4064593636444986
27,0.1804756507506151,0.93178,0.8904,1.3979021924921824
28,0.17635216706615808,0.93312,0.882,1.4075827291665148
29,0.17092505802431374,0.93628,0.8943,1.393687240925678
30,0.17025755760510025,0.93554,0.8943,1.4243933632320613
