epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.1964110698541413,0.62208,0.7429,1.3184481859235644
2,0.5816071395145352,0.7966,0.8294,1.9862553171104926
3,0.48021685581682894,0.83066,0.8406,1.8011794696064165
4,0.4285668733212954,0.8468,0.8528,1.6322095325479227
5,0.3967604846372019,0.85804,0.864,1.5055036495321712
6,0.3646762687760546,0.86726,0.8583,1.4104376144154325
7,0.3382314921683058,0.87546,0.8724,1.3824340405493465
8,0.3235928797070175,0.88096,0.874,1.372225566615671
9,0.3089186212386164,0.88702,0.8756,1.3830423191677597
10,0.29594345436529124,0.8904,0.8724,1.3663406258611284
11,0.286472236427962,0.89426,0.8837,1.3631298250383308
12,0.2773536084138829,0.89856,0.8741,1.3554274545441405
13,0.26756029755181976,0.8992,0.876,1.3498564035808602
14,0.25575579397018305,0.90348,0.8828,1.3294754307870775
15,0.25106202162173397,0.90564,0.8907,1.3609051680264255
16,0.24389569119304952,0.90786,0.8867,1.3579097849453217
17,0.23531861464157128,0.91198,0.8882,1.35988955332323
18,0.22824187912142185,0.91484,0.8836,1.3450871831879945
19,0.22148427563002498,0.91688,0.8911,1.3336339035998739
20,0.21688113776523896,0.91894,0.8729,1.3697019346654304
21,0.21105398030480002,0.92126,0.8939,1.38294671125976
22,0.20625051364416966,0.92316,0.8859,1.372895738950424
23,0.19810200831078736,0.92538,0.8865,1.3637975825224458
24,0.1935509348626408,0.92724,0.8907,1.3916738890799532
25,0.1912326216078399,0.9274,0.8886,1.3881808888211065
26,0.18443919709690695,0.9295,0.8898,1.3798864958746275
27,0.17997469607731112,0.93326,0.8841,1.3895858512358832
28,0.1762112653135415,0.9336,0.8957,1.4008120835892317
29,0.17188288987902425,0.93546,0.889,1.4100526594028864
30,0.1700791483101866,0.9369,0.8867,1.437730356148724
