epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.319809965389159,0.6665,0.8665,0.8615384590560071
2,0.3704528539724972,0.89432,0.9088,1.241198151538065
3,0.2671650443559565,0.92242,0.9298,1.156169853777336
4,0.19641336411847482,0.94284,0.947,1.0545305709670056
5,0.14441917564891413,0.9579,0.9534,0.9621159992558382
6,0.1076025060732918,0.96876,0.963,0.892935251010159
7,0.08695462710983917,0.97398,0.9664,0.8521886700236017
8,0.06872388822398127,0.97964,0.9654,0.7917926985166628
9,0.056359275253852856,0.98328,0.9709,0.7650757476814343
10,0.04751338761435617,0.98586,0.9664,0.7304850699200914
11,0.040179447432303485,0.98816,0.9711,0.687484691558739
12,0.032969615660081414,0.99046,0.9707,0.6390443381590158
13,0.027759580358760454,0.99234,0.9738,0.6029036769377923
14,0.023084213011576545,0.99358,0.9734,0.5406372064935726
15,0.01934058313182665,0.99488,0.9742,0.515854074290741
16,0.014856722907272175,0.99644,0.9742,0.43254667730882274
17,0.011927851473839948,0.99766,0.9747,0.3812941016031459
18,0.009563978102355613,0.99846,0.9742,0.3306090695018319
19,0.008230861795698013,0.99882,0.974,0.3075680252937131
20,0.006559226968776151,0.9992,0.9742,0.2517948250614942
21,0.004970612859073104,0.99956,0.9758,0.2017298433324648
22,0.0041201665768694,0.99964,0.9753,0.17552537164817456
23,0.003621530403271834,0.99976,0.9744,0.15508259061222493
24,0.002739467340672579,0.9999,0.9746,0.1213261152294649
25,0.0023979011233086914,0.99994,0.9747,0.11060630216708864
26,0.0021045017685881718,0.99998,0.975,0.09673129830978512
27,0.0019052221268095978,0.99996,0.9744,0.08873227496893973
28,0.0016825268702937172,0.99998,0.9748,0.07804662517002102
29,0.001516604916942666,1.0,0.9758,0.07044849070805692
30,0.0013864158630373922,0.99998,0.975,0.06546995133623787
