epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.3387656991972643,0.66314,0.86,0.8537478043609151
2,0.3733378433243698,0.8929,0.9082,1.266696869624522
3,0.27112107107515837,0.92206,0.9274,1.2049994073799963
4,0.20192768994499655,0.93984,0.9421,1.0986986769966705
5,0.148632228403064,0.9572,0.9538,0.9978300698417656
6,0.11024765417580028,0.9672,0.9634,0.9264291890275776
7,0.0860772449368387,0.97462,0.9661,0.8523257320993174
8,0.0692491707674292,0.97956,0.9695,0.816689166381021
9,0.05861863537329485,0.98204,0.97,0.7872060904674595
10,0.048203327992866696,0.98556,0.9691,0.7464203380548329
11,0.04097625418700745,0.98796,0.9704,0.7047276610184375
12,0.03397708953967999,0.98968,0.9719,0.6697466333956591
13,0.02805314163709848,0.99206,0.9726,0.6110073048097009
14,0.022901832918062463,0.99366,0.9753,0.5521653499866885
15,0.018732851648437042,0.99534,0.9754,0.48644183832393495
16,0.01604291546934694,0.99586,0.9762,0.472607565950174
17,0.012532301830768939,0.99754,0.9735,0.39043549956043716
18,0.010197927818566327,0.99798,0.9761,0.35277803024622467
19,0.008110586365344256,0.99866,0.9751,0.29618662583750205
20,0.006388485498047974,0.99918,0.9763,0.2465955191548742
21,0.005082450143642613,0.99946,0.9768,0.21009377976061147
22,0.0042117710155948505,0.99964,0.9765,0.1818083196183741
23,0.0033631301566879827,0.9998,0.9762,0.14952079234692495
24,0.0028131253772612917,0.9999,0.9775,0.12631174416811036
25,0.0023463879331157072,0.99994,0.9761,0.10785847182095787
26,0.002046991375695622,0.99998,0.9771,0.09504405067480746
27,0.0018557426681679696,0.99998,0.9771,0.08563170033750031
28,0.0016605013686534025,1.0,0.9764,0.0781284040090346
29,0.0015065045665737893,1.0,0.9773,0.07156993446228145
30,0.0014079845498011256,0.99998,0.9765,0.0674752136188559
