epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.6003426458981946,0.54982,0.6612,0.958638383234096
2,0.6669662652151359,0.75934,0.8164,1.8931162327403224
3,0.5021178610337055,0.82294,0.838,1.8170327349124882
4,0.4352156452434447,0.84454,0.8505,1.6003185929255774
5,0.39418483860886006,0.85888,0.8637,1.4640619189894704
6,0.3640515621551467,0.86736,0.8599,1.3899289750604034
7,0.3380843063487726,0.87586,0.874,1.3688563781920073
8,0.32343308555195704,0.8813,0.8756,1.3659794649945185
9,0.30871503345687373,0.88698,0.8742,1.3747936395460378
10,0.2961664304156285,0.89022,0.8718,1.357128946067064
11,0.28575922969890677,0.89464,0.8831,1.3597946316715714
12,0.27689752117980776,0.89868,0.8735,1.3433529781425384
13,0.26725479396407864,0.90026,0.8745,1.3410870140130442
14,0.2554982826399529,0.90376,0.8861,1.3428720979331155
15,0.24964484447599067,0.9072,0.8932,1.3615971127170374
16,0.2433237470210056,0.90962,0.8839,1.34710521240128
17,0.2349178773181899,0.91262,0.8878,1.3456997489826465
18,0.22899072682080063,0.91484,0.8825,1.341662301338489
19,0.22192928148314472,0.91716,0.891,1.3334680574453772
20,0.2164069763229936,0.91898,0.8748,1.3539581084830878
21,0.2117031222147405,0.9211,0.8934,1.3791808575111697
22,0.20618268927497327,0.92386,0.8818,1.370788326562774
23,0.19898793193252037,0.9252,0.8887,1.3615886446975942
24,0.19425046425836776,0.9275,0.8912,1.384261423298918
25,0.19231906477028451,0.92698,0.8917,1.3909129576899082
26,0.18452160828330022,0.93004,0.8921,1.3758581273828778
27,0.1795621261029216,0.93302,0.8875,1.3812959556532793
28,0.17761338652228303,0.93268,0.8936,1.404732191227914
29,0.17286405561830076,0.93428,0.8886,1.400962067188933
30,0.16884923111790281,0.93718,0.8899,1.4139461757668523
