epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,0.7303280316655288,0.74426,0.8301,1.592179573435536
2,0.44291688223629044,0.84348,0.8423,1.4984505206564176
3,0.39061283939482305,0.85952,0.8559,1.4177012078614617
4,0.3617207929491997,0.86724,0.8608,1.3988935072606488
5,0.3408341140431516,0.8758,0.8718,1.3860837676574675
6,0.325342738091031,0.8795,0.8705,1.3647554378513913
7,0.307326985823224,0.88688,0.8739,1.3432429371242398
8,0.30040011989414844,0.88848,0.8763,1.3751430101601712
9,0.28984737396240234,0.89206,0.8868,1.3801817923012967
10,0.2757557171118229,0.8974,0.8844,1.3266967180285987
11,0.267099405769878,0.90164,0.8865,1.3278029265785565
12,0.2585242669314832,0.90346,0.8859,1.3454119133197329
13,0.2503791589985418,0.90614,0.8874,1.3464757709622788
14,0.24392827373483908,0.90906,0.8814,1.3559337469476067
15,0.23221256738276128,0.91278,0.8864,1.3374002961899722
16,0.2306459392456676,0.91428,0.8892,1.3738768150341052
17,0.22184262478061953,0.91658,0.8786,1.356818152133668
18,0.2180759363779155,0.91756,0.8822,1.3844373126344776
19,0.2148454679019006,0.9195,0.8931,1.3962891254681382
20,0.2055934026665852,0.92298,0.8871,1.3594227512154775
21,0.20096419658750067,0.92466,0.89,1.378272738118018
22,0.19581472732202934,0.9265,0.8955,1.3650015896797836
23,0.19341087228406573,0.92738,0.8832,1.3968918932270793
24,0.18640098007171965,0.92984,0.8897,1.3687065850807019
25,0.18091815190337351,0.9319,0.8896,1.389405985462702
26,0.17593878401381433,0.9336,0.8883,1.3913296540677498
27,0.1720305754495856,0.93616,0.8953,1.396193452393084
28,0.16849119179998823,0.93714,0.8897,1.4076417490167135
29,0.1652633264860915,0.93752,0.891,1.4362024938639013
30,0.16211753483871214,0.93832,0.8842,1.4376768245528897
