epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,0.7249742719675879,0.7425,0.8327,1.5830731174433343
2,0.43833307380718955,0.8433,0.8477,1.4397245777022727
3,0.38822681721671465,0.85894,0.8478,1.3843946682585706
4,0.3606600852878502,0.8682,0.8686,1.3856944924557035
5,0.34333591048827256,0.87444,0.8722,1.3701107694596892
6,0.32094747418790215,0.88192,0.8713,1.3165296370630486
7,0.3065144405283434,0.88738,0.8613,1.3197271595997402
8,0.2957284003591446,0.89064,0.8786,1.3163263204985012
9,0.2845485746155462,0.89492,0.8814,1.3376637002029612
10,0.27582174525274644,0.89716,0.8783,1.3453049414326121
11,0.26698602487325973,0.90026,0.8833,1.330945124147562
12,0.25818990120935775,0.90472,0.8867,1.3358221914580217
13,0.25194980500413633,0.9056,0.8866,1.327995584138687
14,0.24352732926721463,0.90934,0.8873,1.3292265925221327
15,0.2343198516217949,0.91192,0.8788,1.3322481256658072
16,0.23182870541006098,0.91278,0.881,1.3719374954702594
17,0.22404018636611875,0.9159,0.887,1.361536798853818
18,0.21829126276018673,0.9187,0.8859,1.3519667124956944
19,0.21057798413326367,0.92168,0.8878,1.3576043436899103
20,0.2056726018667145,0.92324,0.8891,1.350163555375614
21,0.2004865092151534,0.92572,0.8904,1.371248896387246
22,0.19647865816760246,0.9275,0.8931,1.3627229769231204
23,0.19141099293766273,0.9276,0.8896,1.361407610445083
24,0.18489303212146016,0.93088,0.8931,1.3744629925530432
25,0.18321511768700216,0.93144,0.8913,1.4003972746343996
26,0.17747246197727332,0.934,0.8938,1.38977561058199
27,0.17189409641448952,0.93672,0.892,1.377893289535782
28,0.16772424538746056,0.93822,0.8882,1.3943242890612053
29,0.1652000329654921,0.938,0.8879,1.3932203138375157
30,0.16256642991634052,0.93924,0.8931,1.4252950425140554
