epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.2012433371199367,0.59772,0.7433,1.327962287444101
2,0.5777470806942266,0.7963,0.8204,1.924741900433691
3,0.47799883977226587,0.83084,0.8167,1.7973054834938313
4,0.42803409931909703,0.84648,0.8529,1.6260466117968335
5,0.39930826259772184,0.85664,0.8599,1.514081077521881
6,0.3618684439345851,0.87022,0.8682,1.4079418739005087
7,0.3395340292597823,0.87618,0.8623,1.3840742213279649
8,0.3219596283496036,0.88154,0.8741,1.3553190397932902
9,0.3073282577287968,0.887,0.8775,1.3662292773234432
10,0.2962649586369924,0.8897,0.8705,1.3829852265689204
11,0.2852849643772749,0.89414,0.8796,1.3577417543834827
12,0.2751111341807086,0.89846,0.8815,1.3624929189609971
13,0.2666299468873407,0.90008,0.8856,1.351445987764384
14,0.25634990759251064,0.90494,0.8897,1.336617192613908
15,0.24854058022503658,0.90766,0.8769,1.3542340037406386
16,0.24440468844893337,0.90824,0.8809,1.3769629919628217
17,0.23472573844444417,0.91214,0.8873,1.3528133384200636
18,0.22834216673736987,0.91532,0.8811,1.3419585023791154
19,0.22072303812483998,0.91736,0.8886,1.3621042992044154
20,0.21511201973994978,0.91994,0.8869,1.3650762100721319
21,0.20817873975657442,0.92254,0.8911,1.3678190483806918
22,0.20713811671680502,0.92238,0.8956,1.3840519205079156
23,0.20014844285538586,0.9253,0.8902,1.3608723881606906
24,0.19632913827743675,0.92584,0.8871,1.3895739103689346
25,0.18821501371729404,0.92922,0.8909,1.370036769189384
26,0.1823570983069937,0.93192,0.8939,1.3808844718546642
27,0.179578387004602,0.93218,0.8938,1.3919659193741596
28,0.173641243087285,0.93606,0.8827,1.3825285895834936
29,0.1698166806336559,0.93642,0.8849,1.3763825173592712
30,0.16816820667775542,0.93636,0.8955,1.4183945859178515
