epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,0.5819494555349393,0.83926,0.919,1.1759746656197874
2,0.21139479424718702,0.93828,0.9442,1.0231087217655328
3,0.14324790246479804,0.95778,0.9566,0.9195505427119668
4,0.10578464034854261,0.96938,0.9623,0.8519517059969935
5,0.08162871544675716,0.97604,0.9653,0.8049077131638382
6,0.06555644368998173,0.9805,0.969,0.758738796392273
7,0.05425660399621224,0.98452,0.9716,0.7206833864140624
8,0.04434770508222711,0.98724,0.9708,0.6809176271171975
9,0.03758583235574643,0.98926,0.9734,0.6548313237209699
10,0.030670185171900188,0.99116,0.9749,0.5976236602136057
11,0.026236675672314684,0.99318,0.9759,0.567845673799763
12,0.021581319105380293,0.99428,0.9744,0.5169660875174777
13,0.01745369757482153,0.99576,0.9761,0.46750439511183073
14,0.014522631603452112,0.9969,0.975,0.4184632082185433
15,0.011457104469313646,0.99746,0.9769,0.3520830048152982
16,0.009369668805392048,0.9985,0.9755,0.3127456063758319
17,0.00767139022630375,0.99894,0.9764,0.27071462536395724
18,0.006023479162228873,0.9993,0.9771,0.22914136905317936
19,0.005038064842023339,0.99956,0.9769,0.19981574076882797
20,0.0038340793284790025,0.99974,0.9769,0.15682304836734257
21,0.003154169358166448,0.9999,0.9761,0.13205017494949658
22,0.002706394922041097,0.99994,0.9772,0.11642479955705151
23,0.0023130653428842427,0.99996,0.9778,0.10229896548505374
24,0.002051957875264727,1.0,0.9773,0.0930040474557178
25,0.0018443851282413247,0.99998,0.9768,0.08493516550193388
26,0.0016949828114563629,1.0,0.9772,0.07873164898003936
27,0.00147755807128494,1.0,0.9771,0.0684729887311348
28,0.0013663827465191219,1.0,0.9773,0.06391942090164185
29,0.001252556449061793,1.0,0.9768,0.058185533837282186
30,0.0011822594048129633,1.0,0.9771,0.056066564189238104
