epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.9447869645512623,0.50242,0.7706,0.5975736345119255
2,0.4904211178574416,0.86624,0.8996,1.2274023101872007
3,0.29143079315952936,0.91604,0.9276,1.1969551218816723
4,0.2036924926263978,0.94108,0.9446,1.059448093005243
5,0.13977591696735994,0.95914,0.9585,0.9466189299096684
6,0.10474419411476654,0.96866,0.9621,0.8918112973653266
7,0.0830163478034327,0.97562,0.9652,0.8427109418334284
8,0.06699663681535484,0.9798,0.9681,0.7903834129444817
9,0.054341652372535174,0.98386,0.9709,0.7380677854055908
10,0.04510389822308936,0.98646,0.972,0.7066396371700807
11,0.03851382390690058,0.9882,0.9742,0.6851521143162448
12,0.0307803210773198,0.99166,0.9741,0.6096736828350674
13,0.025464142775511407,0.99286,0.9737,0.5621776728651564
14,0.022449399564502155,0.99378,0.9751,0.5449823838315263
15,0.017274927784902545,0.9956,0.976,0.47102663943185885
16,0.013859094956385381,0.99684,0.9758,0.41167273448298014
17,0.0109736971692462,0.99784,0.9756,0.35330770954006646
18,0.008938109287602084,0.9986,0.9774,0.3063758700940546
19,0.006913296233327009,0.99922,0.9752,0.2536973654062932
20,0.005487290350623522,0.99952,0.9761,0.20856436454929467
21,0.004548379719057722,0.9997,0.9762,0.18162135011149874
22,0.0037572293914608893,0.9998,0.9767,0.15039155681818286
23,0.0031100253252547157,0.99992,0.9765,0.12837704396255514
24,0.002787555525020436,0.99994,0.9765,0.11842770222562865
25,0.002422572381676772,0.99996,0.9772,0.10584598375175237
26,0.0021258657617574703,0.99994,0.9762,0.09352614311708761
27,0.0018678302324627546,0.99998,0.9774,0.08463559289223022
28,0.0016690918213698705,0.99998,0.9772,0.07584255211709845
29,0.0015014778898527657,0.99998,0.977,0.07004223266152024
30,0.001397901332758613,1.0,0.977,0.06583623695743948
