epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.3012314498272088,0.68648,0.8615,0.874983817915385
2,0.3763442389914752,0.8929,0.9045,1.2551305484509272
3,0.2735321859417059,0.92096,0.9296,1.1754508575599865
4,0.1992146758829503,0.94174,0.9466,1.0626079163848638
5,0.14552008316320988,0.9574,0.9571,0.9744180213590318
6,0.10769726181178904,0.96902,0.9637,0.8902437172261082
7,0.08480400882561302,0.9749,0.9681,0.8420742503459483
8,0.06726155853103799,0.98032,0.9682,0.7977587606602772
9,0.05664989626621041,0.98326,0.9701,0.7784334276212724
10,0.04557243405955622,0.98674,0.9721,0.7078476039628965
11,0.03921717349523226,0.98864,0.974,0.6834673803772013
12,0.03210320784364972,0.99058,0.9727,0.6308259171609282
13,0.02625312808278205,0.99296,0.9742,0.5773504783023204
14,0.021828193426825335,0.99436,0.9745,0.5286982356376959
15,0.01721788419298488,0.99572,0.9769,0.4585198775061875
16,0.014101839847425046,0.99694,0.975,0.40551070732416383
17,0.012102652971660766,0.99736,0.976,0.37689651890716985
18,0.009354867446517675,0.99808,0.9767,0.32117806644515523
19,0.007825719908124272,0.9988,0.9758,0.28500959406711246
20,0.00586613636050621,0.99952,0.9761,0.230556871487629
21,0.004398856534334698,0.99978,0.9761,0.1760661082698251
22,0.0037625726888744077,0.99984,0.9755,0.15594572759152922
23,0.0031778680497940924,0.99982,0.9765,0.13712037952092804
24,0.0027421380393690895,0.99986,0.9772,0.12199986293752713
25,0.0023588085425026548,0.99998,0.9766,0.10921250868509343
26,0.002069056513147605,0.99996,0.9768,0.09414154627934346
27,0.0017714095822873536,1.0,0.9768,0.08163706809615782
28,0.0016126246977611208,1.0,0.9767,0.07462989869204023
29,0.0014500562119652883,0.99998,0.9766,0.06664270781465806
30,0.001359645106872205,1.0,0.9767,0.06376241710602301
