epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.555218810391853,0.53666,0.6688,1.001686387331041
2,0.6562094274155624,0.76754,0.805,1.8738026133513603
3,0.49670100738020506,0.8258,0.8437,1.836015430704851
4,0.4379226776302013,0.84446,0.8534,1.5794695164038102
5,0.39458907534704185,0.85726,0.8482,1.4755000515309746
6,0.3615936069079982,0.86806,0.8638,1.402551276953842
7,0.34182070944543996,0.87574,0.8561,1.3980038075691799
8,0.32407574923447025,0.88184,0.8689,1.369500725085113
9,0.30787701783773236,0.88722,0.8832,1.347425148172306
10,0.29603396619067474,0.8913,0.8757,1.3492230252845154
11,0.2836258159497815,0.89604,0.8853,1.328178690827155
12,0.27435081206081086,0.8977,0.8784,1.3479723177227965
13,0.26365731489342037,0.90166,0.8836,1.3271713694262672
14,0.25779751373831267,0.90416,0.8885,1.3670173605123508
15,0.2489852391497787,0.90822,0.8827,1.358220226603383
16,0.24011804480248553,0.9109,0.8813,1.3567051562842178
17,0.23191834078229906,0.91348,0.8827,1.3597678230186985
18,0.22621588483738625,0.91588,0.8755,1.3618960938673368
19,0.22147796196801126,0.91718,0.888,1.383772966923294
20,0.21647650556033834,0.91912,0.8936,1.3975605427287934
21,0.2109920410463191,0.92134,0.893,1.399443482735259
22,0.20157187448247618,0.92446,0.8933,1.3608437000386935
23,0.19577625937893262,0.9267,0.8889,1.3747751266168764
24,0.19018461354210248,0.9287,0.8872,1.402996671711459
25,0.1867901384163543,0.93004,0.8933,1.4113067921868212
26,0.18228991003826145,0.93162,0.8892,1.4005571614178147
27,0.17648612134768377,0.9346,0.8922,1.4044860744035847
28,0.17005122154760544,0.9354,0.881,1.404247611381288
29,0.17012831976499093,0.93668,0.8896,1.4394914237804282
30,0.16225076203837113,0.93854,0.8925,1.4264225319449368
