epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.1827304504259164,0.61002,0.7538,1.273797194473848
2,0.5797360654148604,0.79492,0.8214,1.9622627965359358
3,0.4809099277267066,0.8306,0.8307,1.8374652348283496
4,0.4302006277167584,0.8471,0.8561,1.6297110294391612
5,0.39595986199577143,0.85854,0.8609,1.53644668503526
6,0.36540846122652676,0.86714,0.8583,1.467116735609946
7,0.3387411573372991,0.87674,0.8706,1.406402495177244
8,0.31847420519651354,0.88248,0.8715,1.4082880638891546
9,0.305927268465233,0.88708,0.8685,1.4154772426704811
10,0.2969745033423004,0.8896,0.8789,1.404110470162686
11,0.28215233233693005,0.89592,0.8813,1.3792374052798657
12,0.2747027843409335,0.89788,0.8772,1.4018593251419267
13,0.2661494608787472,0.90056,0.8862,1.3921719680512075
14,0.25595569351445074,0.90368,0.8894,1.3756358218939277
15,0.2511127714515495,0.90598,0.8879,1.3885147117475454
16,0.24055430739927475,0.91022,0.8845,1.3827985433304448
17,0.23323703487701428,0.91214,0.884,1.3631401566543795
18,0.22692309861140483,0.91468,0.8933,1.358809228625808
19,0.21784218115365261,0.9182,0.8962,1.3621694171356318
20,0.21556647599238873,0.91932,0.894,1.3884911657337546
21,0.20656646538497236,0.92278,0.8941,1.3660089473663546
22,0.2019263402989987,0.9241,0.8944,1.3867707021936608
23,0.19728950483014668,0.92594,0.892,1.38479932104961
24,0.19237496763410622,0.92816,0.8819,1.3918013037041375
25,0.187766986896696,0.92982,0.8933,1.4116584656838018
26,0.1835110469976121,0.9316,0.8792,1.398667790583266
27,0.1777027586708441,0.93148,0.89,1.4159552901530381
28,0.17172631014929252,0.93646,0.8859,1.4077854574496365
29,0.1706674625463498,0.93522,0.8924,1.4343071636824105
30,0.16604561152417793,0.9373,0.8858,1.4309227747680948
