epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.9482385654888494,0.51968,0.7557,0.6041345785806388
2,0.4845290029483378,0.86896,0.8951,1.2278405929973657
3,0.2895038084882071,0.91584,0.9272,1.2291100575569025
4,0.20190079458286542,0.94128,0.9443,1.0593577302536097
5,0.1452844203628428,0.95726,0.9556,0.9792288864919313
6,0.10693519374431895,0.96824,0.9627,0.8938556269431959
7,0.08403959809004537,0.97542,0.9661,0.8381132729137957
8,0.06741179584685113,0.98018,0.9697,0.790115657361491
9,0.05562174670419672,0.984,0.9706,0.7570579878047433
10,0.044952119423119385,0.98658,0.9737,0.7045183566994571
11,0.038491816041083614,0.98858,0.9724,0.6800900295073232
12,0.031402285020236315,0.99152,0.9748,0.6042877688825729
13,0.025495087533407366,0.99306,0.9745,0.5636062033673029
14,0.02096070826831905,0.99484,0.9744,0.5120285263445592
15,0.017393421875211694,0.99606,0.9755,0.45565245634352186
16,0.014705941152317947,0.99666,0.976,0.4402495470683187
17,0.011631803983888562,0.99758,0.9757,0.3624644420759825
18,0.00918475984767064,0.99854,0.9764,0.3147809798516342
19,0.0074988505359047716,0.99896,0.9757,0.2711900917598374
20,0.006597487069286771,0.99906,0.9765,0.253485264356969
21,0.005133920796754439,0.99952,0.9768,0.2052298511108369
22,0.004350129550381991,0.9995,0.978,0.18368151676891256
23,0.003499136473920443,0.99974,0.977,0.1508963604122933
24,0.0028511267368198055,0.99988,0.9775,0.1292692921468152
25,0.002427160964160071,0.9999,0.977,0.10985639688877442
26,0.002131824256623049,0.99996,0.9777,0.09762933872698547
27,0.0019138467823327317,0.99996,0.9771,0.08816599651910449
28,0.0016631398872641162,1.0,0.9772,0.0775104995179276
29,0.001530114297924103,1.0,0.9776,0.07139399023013439
30,0.0013915259590311555,1.0,0.9771,0.06634680084958729
