epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.5910024908192628,0.5414,0.6444,0.9392291165238602
2,0.6717407946543925,0.7558,0.7972,1.7902747133694985
3,0.5028573675724246,0.82166,0.8391,1.8728953787282347
4,0.4389514404794444,0.84378,0.8428,1.62539009834666
5,0.39463172811071584,0.85734,0.8592,1.4851518125039562
6,0.36403658435396524,0.86684,0.8678,1.4140708676702634
7,0.3382614682168912,0.87758,0.8653,1.3812301865873415
8,0.3269712064805848,0.88018,0.8759,1.3940371761941843
9,0.3130647098297811,0.88366,0.8847,1.3930840895737904
10,0.29611995004479535,0.8899,0.8829,1.3400246429361562
11,0.2858087105100112,0.89498,0.8829,1.3419303667756806
12,0.27519075885948624,0.89866,0.8822,1.3591118085796743
13,0.26585074439835366,0.90136,0.8827,1.355211234905299
14,0.2590600461853892,0.90372,0.8816,1.3666843621041662
15,0.24665918777627713,0.90744,0.8806,1.3451894046721107
16,0.24116558154754322,0.9109,0.8883,1.3754768760706613
17,0.23462819956871858,0.9115,0.8749,1.3719976980181179
18,0.22812810635713437,0.9143,0.8831,1.3742902002685247
19,0.22542536452584103,0.91604,0.8926,1.400564589725774
20,0.21636623990200365,0.91866,0.8897,1.381196034451841
21,0.21127159978784715,0.92052,0.891,1.3842322902313924
22,0.20316431248832084,0.92538,0.8929,1.376558958474779
23,0.20171264206033077,0.92332,0.8792,1.410255631537389
24,0.195542865949671,0.92652,0.8878,1.383495614242114
25,0.18839194900010858,0.92898,0.8938,1.376645649147287
26,0.18347922360996152,0.9319,0.8902,1.3713401843305462
27,0.1797486879884282,0.93274,0.8894,1.4101173178383593
28,0.17524123113230824,0.9339,0.8934,1.4073265102221646
29,0.17314385383120737,0.93382,0.8906,1.4421342990211166
30,0.16760006744671813,0.93656,0.8798,1.4315194327691991
