epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.205630640163446,0.60002,0.7362,1.2928239388267453
2,0.5883287397568183,0.7893,0.8198,1.8945987376700875
3,0.484338755192964,0.82952,0.835,1.8128380446931076
4,0.43539968937101875,0.84586,0.8241,1.629494684972008
5,0.39714127643715086,0.85754,0.8624,1.5120458611195517
6,0.3663683493843164,0.86688,0.8491,1.4654356657087522
7,0.3450507302589886,0.87352,0.8575,1.4116013931825129
8,0.3230522038114955,0.88112,0.8737,1.361314419354494
9,0.3076824006884147,0.88774,0.8538,1.3593020979811243
10,0.2966313820017878,0.89156,0.876,1.37412335475312
11,0.28891139756649964,0.89226,0.8817,1.3850985104095623
12,0.27454942803534554,0.89744,0.8769,1.3334987050150158
13,0.26613755585135096,0.90022,0.8756,1.3666721477470327
14,0.25946629983956554,0.9035,0.8867,1.3628363719786591
15,0.24923064147153168,0.90734,0.8878,1.3457011109423296
16,0.24181603811814656,0.90966,0.8869,1.3651420234831653
17,0.23656859063088437,0.91094,0.8856,1.3679201556318576
18,0.22975726735294627,0.9139,0.8886,1.3435542905834013
19,0.22300704657707526,0.9156,0.8923,1.346576137563539
20,0.21651820315386328,0.91954,0.8848,1.36512045998042
21,0.21192197389233752,0.92038,0.8925,1.3571203915564476
22,0.206722174158982,0.92088,0.8948,1.3616156866005036
23,0.20170805494532065,0.9244,0.8774,1.3861833399375054
24,0.19371028974309296,0.92722,0.8917,1.358306746784124
25,0.1875204346035524,0.92928,0.8905,1.351148077291075
26,0.18422213291554043,0.9307,0.8938,1.376612063370778
27,0.18167909074222188,0.93146,0.892,1.3909198349861804
28,0.1759578153119444,0.93344,0.8951,1.401900981871207
29,0.1710178995090525,0.93596,0.8896,1.3943174253667576
30,0.16976366631801018,0.93668,0.8954,1.4044563368402736
