epoch,train_loss,train_acc,val_acc,grad_norm_epoch_avg
1,1.3255709641806,0.6601,0.8664,0.851930029223155
2,0.36786001181358574,0.89516,0.9103,1.2421331417305899
3,0.2676412723672664,0.9228,0.9332,1.1626465553757588
4,0.19817079731818202,0.94248,0.9457,1.0617571480071095
5,0.14657448813595506,0.9568,0.9563,0.9872517952719811
6,0.10883657316274731,0.96774,0.9631,0.9041086166103767
7,0.08298796753975493,0.97548,0.9672,0.8490180807915132
8,0.06891255585186164,0.97968,0.9689,0.8155214683596731
9,0.05640501887722136,0.98326,0.9673,0.7720325235529993
10,0.045892441809615665,0.98696,0.9727,0.7165629517354136
11,0.039289940596091304,0.9883,0.9742,0.6900417357797819
12,0.032657066037964144,0.99142,0.9744,0.6340573835865577
13,0.0272787918282799,0.99244,0.972,0.5926459129539159
14,0.022055829868323225,0.99426,0.972,0.5368843597246468
15,0.01858806046587296,0.99512,0.9743,0.4920465971619618
16,0.015096340709261101,0.9966,0.9763,0.43434839146335164
17,0.011551306846187166,0.99754,0.9748,0.36809565290641294
18,0.009969266984723996,0.99814,0.9761,0.3483779377734147
19,0.007934989327306697,0.99864,0.977,0.2906701211507203
20,0.006196052349796888,0.99914,0.9761,0.23870520422797323
21,0.004841799394913774,0.99958,0.9778,0.19304730149321944
22,0.003982245638233233,0.99984,0.9771,0.16809650757416675
23,0.003432872002036102,0.9998,0.9771,0.14922927589833002
24,0.0028146403001301223,0.99988,0.9772,0.1211213099173058
25,0.0025825435260251666,0.99986,0.9773,0.11643095887672686
26,0.0023256315765759488,0.9998,0.9767,0.10720739095050047
27,0.0019144455054117624,0.99998,0.9778,0.08648246713827884
28,0.0017007676646677013,0.99998,0.978,0.07931071804259221
29,0.001538844000066683,1.0,0.977,0.07276450761115195
30,0.0014091017794569203,1.0,0.9773,0.06740566704149151
